,PC1,PC2,PC3,PC4,PC5,PC6,PC7,Label,Set
GLY50_M23R0_O1_1312,10.271474137143121,1.1973119318775376,5.640610604026687,-3.0004832599422744,1.4191587726632413,2.8070435539546965,-2.530182165155968,GLY50,TRAIN
GLY50_M23R2_O1_1312,-8.388439359766222,6.285374728419597,3.238694288875739,4.033327538431104,3.9082782980416635,2.701294281231172,-2.907542259090172,GLY50,TRAIN
GLY50_M23R3_O1_1312,9.371566905608898,5.215888108235561,5.948192010230789,1.874572373023473,0.40167717063856306,-3.345585922187814,-2.649213905430244,GLY50,TRAIN
GLY50_M23R4_O1_1312,1.0684669983180517,10.367322839330319,-5.527948189634333,-0.8934601992983052,-4.7718143810217954,0.8114332288435399,-2.526348457720388,GLY50,TRAIN
GLY50_M23R5_O1_1312,1.6185397746198893,10.26783022285888,-5.628409126223443,-0.6668357977744992,-4.930888364595925,-0.13673318445221838,-2.503116598035089,GLY50,TRAIN
GLY50_M24R0_O1_1312,-0.2587259214300558,-10.69637212697814,3.9657241200053526,5.43347836204626,-1.4789920065219957,0.8519032862367398,-2.081193013260851,GLY50,TRAIN
GLY50_M24R1_O1_1312,10.264266334811765,1.8025874271086424,6.281467705580376,-2.20620245588441,1.43975655787305,2.15373111072267,-2.497720590200166,GLY50,TRAIN
GLY50_M24R2_O1_1312,-8.550110126470699,6.24375562847011,3.2738989592917633,4.048693481371181,3.9375218334604343,2.577250987923958,-2.8801347278359213,GLY50,TRAIN
GLY50_M24R3_O1_1312,-3.5499687422551447,-10.009555673585982,4.872608702004948,1.5379315863049419,-3.3455410982131113,3.1789613077588617,-2.108178071036394,GLY50,TRAIN
GLY50_M24R5_O1_1312,4.043758676987071,9.87477975845359,-4.713910319083242,0.6635561136784507,-4.182089834061759,-3.7683657049109445,-2.4980122549474264,GLY50,TRAIN
GLY50_M25R0_O1_1312,9.10299292596151,-5.785855671791641,-6.165986274022447,-3.143247331326125,1.4482725395851699,1.0487279445104087,-2.16961904839316,GLY50,TRAIN
GLY50_M25R1_O1_1312,-8.127697952792822,6.838517838262827,3.3313902269367706,3.664728954270992,3.170248313448967,3.7555953617820994,-2.779069474535495,GLY50,TRAIN
GLY50_M25R2_O1_1312,-8.923454997778808,-6.030881094116015,-1.3230150654809507,-5.613938426540813,-3.3038956643313893,0.4601547000850995,-2.2587784111646827,GLY50,TRAIN
GLY50_M25R3_O1_1312,6.9169262721252025,8.436300168625552,-0.64436842461355,2.596150045786867,-2.175774636329164,-6.318729110807518,-2.5550619163311454,GLY50,TRAIN
GLY50_M25R4_O1_1312,-9.876545297757296,-4.409567880487435,-3.053528061312977,-5.250745624920125,-1.7060929304163606,-2.08846197514591,-2.431899873544194,GLY50,TRAIN
GLY50_M25R5_O1_1312,-8.931312986260998,5.798466318845485,3.181771887925329,4.19805235537904,4.245036203442834,1.3131894983069707,-2.8160192490062177,GLY50,TRAIN
GLY50_M26R1_O1_1612,0.4191569239806682,-10.542812561062359,3.5291372517897415,5.972063252303267,-0.9150201782761281,0.21295272076367358,-1.959589420076717,GLY50,TRAIN
GLY50_M26R2_O1_1612,5.670074065320987,-9.254755812916647,-4.22421889330186,4.634322109579542,1.4453229601650766,-2.8494591482472753,-2.087405741595828,GLY50,TRAIN
GLY50_M26R3_O1_1612,-7.886917711540528,-6.9794032485086595,0.10491363863844105,-5.165233500386931,-3.914583606736065,1.982102025027219,-2.2035171429398317,GLY50,TRAIN
GLY50_M26R4_O1_1612,-10.310704036969149,-1.2299204653338294,-3.4124159020585876,-1.7191941874654244,1.8038824260569188,-5.410956906653067,-2.4955673667280487,GLY50,TRAIN
GLY50_M26R5_O1_1612,2.2366812994134313,10.009441059299425,-5.719938252354696,-0.523237504870347,-4.6233609862289295,-1.1922766543394507,-2.3370995508094263,GLY50,TRAIN
GLY50_M27R0_O1_1612,5.599819479560767,-9.326453448482003,-4.146441652814138,4.670507551656686,1.464008407884948,-2.9180099097834447,-1.8840562766614595,GLY50,TRAIN
GLY50_M27R1_O1_1612,-10.313902423906072,0.8635719476465233,-1.6868209066198954,1.071021874520734,3.915778224901029,-5.525176294175101,-2.49510829527392,GLY50,TRAIN
GLY50_M27R2_O1_1612,-9.66166857634574,-4.30246885979657,-3.283448166576982,-5.300975738122241,-1.6053749277844036,-2.1891749744148097,-2.1274425203971896,GLY50,TRAIN
GLY50_M27R3_O1_1612,-10.249623104903444,1.1264968146660816,-1.3544770528524013,1.632155742355079,4.190134594246034,-5.323687043536878,-2.4077641868065673,GLY50,TRAIN
GLY50_M27R4_O1_1612,8.996013780771804,-5.456965360256933,-6.275458916875434,-3.5414583622161477,1.3976826145430585,1.2300322477592636,-1.863272109275543,GLY50,TRAIN
GLY50_M27R5_O1_1612,5.247738345047668,9.139237368300858,-3.349815168859716,1.6186386996828024,-3.5049440180579348,-5.4887057003300885,-2.294291403108785,GLY50,TRAIN
GLY50_M28R0_O1_1612,5.227164240153355,8.839195320812747,-3.244020316063055,1.6807803184440382,-3.566826196251175,-5.50186319988558,-2.635507695515575,GLY50,TRAIN
GLY50_M28R2_O1_1612,-9.341242006161618,3.724359690295806,1.758436104357298,4.028213522306898,5.277157821288039,-1.9978417593634765,-2.9713967289424956,GLY50,TRAIN
GLY50_M28R4_O1_1612,-0.1834138169206532,-10.326381014225866,4.008798112861293,5.603491651174849,-1.413161344552339,0.8419306272040533,-2.0981699258747017,GLY50,TRAIN
GLY50_M28R5_O1_1612,-2.7529277394367018,9.694060794917895,-2.5650215662275233,-0.9747053452523832,-3.196634414457111,6.081782829995298,-2.5394023797782985,GLY50,TRAIN
GLY50_M29R0_O1_1612,10.465071585889541,1.614366568699512,6.044741975141728,-2.395886670458536,1.262090787782971,2.828780655234984,-2.0544683118491616,GLY50,TRAIN
GLY50_M29R1_O1_1612,3.9245805671541407,-10.364934781009516,-1.0947574195545442,6.240154003795452,1.0016792243442558,-2.6830551296715304,-1.6793756300820541,GLY50,TRAIN
GLY50_M29R2_O1_1612,5.608896672442703,9.324025026708766,-3.1350265455653643,1.6946310907915465,-2.92226132283236,-5.64931650190524,-2.0677574038619095,GLY50,TRAIN
GLY50_M29R3_O1_1612,-6.106453463336141,8.783500596142517,1.9362521512419508,1.2153308441004864,0.1458308925991546,6.701678179461083,-2.218860722181598,GLY50,TRAIN
GLY50_M2R0_O1_1212,-10.44007711474348,-0.458713905410204,-2.707898588901996,-0.9668197064649838,2.7884506489989214,-5.512411385828399,-2.8914279566297703,GLY50,TRAIN
GLY50_M2R1_O1_1212,10.029619338977682,-1.764514609855036,0.1323449974472297,-5.652371098898113,1.5570336220048275,4.431348961674758,-2.405295816901956,GLY50,TRAIN
GLY50_M2R2_O1_1212,8.310623128382334,-6.77901756930007,-6.831335844499868,-1.161375263873474,1.718371455430035,-0.19757262761761776,-2.3227667567589783,GLY50,TRAIN
GLY50_M2R3_O1_1212,-8.43628970753124,-6.46927768766625,-0.5672691940110579,-5.4128357904985585,-3.572928384541104,0.8943632837209405,-2.406267592052171,GLY50,TRAIN
GLY50_M2R4_O1_1212,7.506766710506004,7.652552653856689,1.1330314160249244,2.753929225939492,-1.8744096324154342,-6.377724848252471,-2.774080950311316,GLY50,TRAIN
GLY50_M2R5_O1_1212,-2.457521477841057,10.024426063767542,-2.8169965763583047,-0.8037395131391527,-3.2084807994986786,5.735542447113543,-2.631781522908386,GLY50,TRAIN
GLY50_M30R0_O1_1612,-9.78757458047747,3.376674576117876,1.2609918218733185,3.6677510628040335,5.223007428985311,-2.777996851170823,-2.6443915987208757,GLY50,TRAIN
GLY50_M30R2_O1_1612,-5.647440464387575,-9.000585609342618,3.62584682405604,-1.8276178034264647,-4.08082733807402,3.72974305482313,-1.9110755979482512,GLY50,TRAIN
GLY50_M30R3_O1_1612,-8.253083828249544,-6.715825191869758,-0.21712136455030476,-5.388726100846546,-3.853814620224145,1.4732398380478855,-2.0592854034302484,GLY50,TRAIN
GLY50_M30R4_O1_1612,-1.040070937930973,-10.460448218792783,4.4923076144001906,4.921114192070834,-1.9553917085374128,1.521840042948636,-1.8348302865728805,GLY50,TRAIN
GLY50_M30R5_O1_1612,7.962065998133337,-7.298254330203498,-6.835372116418483,-0.34647928021048235,1.6397764852289616,-1.0880065571627036,-1.8863931277444796,GLY50,TRAIN
GLY50_M31R0_O1_1612,6.261568406228709,8.580352364500795,-1.7354007014223984,2.404009471780021,-2.7015880550743887,-6.275724083472012,-2.2394365564295566,GLY50,TRAIN
GLY50_M31R3_O1_1612,6.0026969785626285,-9.14385412884857,-4.6893957648646944,4.254518915446529,1.5085647241759383,-2.7634945308911023,-1.9046278333296953,GLY50,TRAIN
GLY50_M31R4_O1_1612,10.17310385520618,-0.23515609253287426,3.281708786703246,-4.889048621035665,1.4660256819459188,4.43813934790702,-2.163227003944279,GLY50,TRAIN
GLY50_M31R5_O1_1612,-9.21826085518357,-5.280520784325358,-2.2878574962791105,-5.669349578976971,-2.6223061088616157,-0.6322373109622919,-2.076752082055492,GLY50,TRAIN
GLY50_M32R0_O1_1612,7.561818527768384,-7.625072343636138,-6.82182662740577,0.8413525627028019,1.6640006281458608,-1.564265118749589,-1.8863045053928,GLY50,TRAIN
GLY50_M32R1_O1_1612,8.640099096191092,-6.031178909994908,-6.689013340015026,-2.5818435689183334,1.7380974446645547,0.6265292272975195,-2.000597428290148,GLY50,TRAIN
GLY50_M32R3_O1_1612,10.070660370385431,-1.8171408137600034,0.24722825132409015,-5.6510788853270775,1.3476279875603805,4.530734642151004,-2.1263383056943814,GLY50,TRAIN
GLY50_M32R4_O1_1612,-3.754276746591059,9.621216256264619,-1.387008180664761,-0.47686938640865034,-2.41242050355113,6.655354790053711,-2.2634066044460917,GLY50,TRAIN
GLY50_M32R5_O1_1612,9.897297587631815,-1.9475074568945125,-0.045684863343103364,-5.712465497703509,1.4854353772612667,4.520318052124662,-2.0502300935551863,GLY50,TRAIN
GLY50_M33R0_O1_1612,-10.146176060156511,-2.7868786541278463,-3.813027851087665,-3.8976149207128272,0.1813735077978993,-4.194967663637,-2.2300361972412723,GLY50,TRAIN
GLY50_M33R1_O1_1612,-7.628447934393321,7.014628582618526,3.3081492757253215,3.5019237750092356,2.8940276372695206,4.413091275821345,-2.4677666461096113,GLY50,TRAIN
GLY50_M33R2_O1_1612,3.2429317348708837,-10.328187659420342,-0.25879752994564076,6.667833897441762,0.6236199375435153,-2.163753865823534,-1.8114968886395078,GLY50,TRAIN
GLY50_M33R3_O1_1612,9.047331279762426,-5.406050021957081,-6.098254835517688,-3.723608122937659,1.5740675839186982,1.5220582549403265,-1.9998089389858502,GLY50,TRAIN
GLY50_M33R5_O1_1612,9.770526295189251,-3.158817640670526,-2.5516364007820513,-5.6355120441401185,1.4712378512941422,3.90745321055829,-2.0757953072442668,GLY50,TRAIN
GLY50_M34R0_O1_1612,-7.491458874047396,-7.577568175762906,1.0332284817214583,-4.548971493560094,-4.049832273914705,2.578676049406637,-1.9752206891278659,GLY50,TRAIN
GLY50_M34R1_O1_1612,-3.8667015243528065,-9.896387334342354,4.889494587796411,1.1222686438248863,-3.411206670861676,3.4685091890483886,-1.876232527710339,GLY50,TRAIN
GLY50_M34R2_O1_1612,10.156388419164783,2.272944791074825,6.709420515484591,-1.4753046295977577,1.3083190211365598,1.6550605819259814,-2.2045100586696345,GLY50,TRAIN
GLY50_M34R3_O1_1612,9.65582112234491,4.273684975816941,6.766814990082482,1.0329917183567674,0.8723799108425606,-1.793515817044759,-2.334477489160253,GLY50,TRAIN
GLY50_M34R4_O1_1612,-0.6309117716330931,10.363137904176815,-4.742170961978949,-1.3297174420693112,-4.3856288276527025,3.2827391502868717,-2.285398766454301,GLY50,TRAIN
GLY50_M35R0_O1_1612,2.0247596757628203,10.253217508314007,-5.6661722287494625,-0.6400916188518211,-4.6228284887175155,-0.7992895163978826,-2.221096145677833,GLY50,TRAIN
GLY50_M35R1_O1_1612,5.364791212323874,-9.430368255580618,-3.7541018743121968,5.076802600820938,1.3377831400458393,-2.8984315196647423,-1.8078143585270494,GLY50,TRAIN
GLY50_M35R3_O1_1612,10.022657550272822,2.2873531452139897,6.813523891452164,-1.5721220831902945,1.3683008036268647,1.524136781431532,-2.2384986155147937,GLY50,TRAIN
GLY50_M35R5_O1_1612,9.041454831506842,-5.407292709437668,-6.0849822585991715,-3.6998821197394975,1.5767078037553162,1.4658842253129294,-2.0107112381335392,GLY50,TRAIN
GLY50_M3R0_O1_1212,9.893541571225251,-3.581488999423772,-3.1781282011275565,-5.399030213607195,1.4601769434084035,3.5149619925045923,-2.374198757302964,GLY50,TRAIN
GLY50_M3R1_O1_1212,2.272989253318257,-10.540015031637823,1.161770420905804,6.842182986159382,-0.059298057476255224,-1.1946308217772537,-2.068134392454532,GLY50,TRAIN
GLY50_M3R3_O1_1212,1.0544000316718773,-10.68297660047883,2.6752463515186657,6.40344223595192,-0.7883370488759882,-0.17373969569088107,-2.1872471248252876,GLY50,TRAIN
GLY50_M3R4_O1_1212,10.010587278777306,2.8931827734442406,6.950913016138526,-1.0221099604734871,1.2759849777815024,0.47126343271831006,-2.7237207200969666,GLY50,TRAIN
GLY50_M3R5_O1_1212,-10.441444157288103,-0.9990579195920218,-3.005475936552557,-1.702039677637397,2.2112049168355177,-5.418036421156657,-2.7794962294222945,GLY50,TRAIN
GLY50_M4R1_O1_1212,-8.338170815586926,6.30610825326721,3.2216852944644256,3.973509894941649,3.8528417619531625,2.775199824764035,-2.8810217574536097,GLY50,TRAIN
GLY50_M4R3_O1_1212,5.549041272129728,9.232514125510567,-3.0804197420652524,1.6945953790862753,-3.4899803938195015,-5.43485164116727,-2.627499358094283,GLY50,TRAIN
GLY50_M4R4_O1_1212,-9.59956281152836,-4.7640316246073295,-2.6127418603473798,-5.492414431556064,-2.021096002609007,-1.7050464517317299,-2.5766368097237677,GLY50,TRAIN
GLY50_M4R5_O1_1212,-4.037403324428627,9.578303113216968,-0.9789520943997839,0.03715309042185476,-1.9040329554319044,6.771264823562569,-2.7177882505428177,GLY50,TRAIN
GLY50_M5R0_O1_1212,1.1080231632023128,-10.62505413067465,2.6507659704055544,6.415341816000522,-0.750588712824769,-0.265839506922934,-2.167860977715657,GLY50,TRAIN
GLY50_M5R2_O1_1212,-5.703624106168987,8.663062350982347,1.2619580543409934,1.5212899719563513,0.22914053744071067,6.812392414502003,-2.844633464414319,GLY50,TRAIN
GLY50_M5R3_O1_1212,-2.8147353978278575,-10.166395236732145,4.813961743692803,2.560887688277795,-3.1760818446821637,2.784868273206347,-2.291812986555743,GLY50,TRAIN
GLY50_M5R4_O1_1212,-7.964156450192835,-7.093559057418564,0.2772817946428774,-5.07501773392674,-4.005498109492909,1.689959807986333,-2.4015498379104314,GLY50,TRAIN
GLY50_M6R0_O1_1212,10.326773472434787,-1.8549848313165849,0.23546471066191418,-5.502489759192118,1.3188492738980098,4.394130303640907,-2.353538443495626,GLY50,TRAIN
GLY50_M6R1_O1_1212,-10.387895442379333,-2.891184329160873,-3.674285812643667,-3.6954306896123277,0.1934708474140198,-4.048244252435236,-2.5272963648470954,GLY50,TRAIN
GLY50_M6R2_O1_1212,10.115238800804075,-2.5589570060618785,-1.0298181195753815,-5.642271379283568,1.4638113145775622,4.136818502261113,-2.3477831586245284,GLY50,TRAIN
GLY50_M6R3_O1_1212,6.161873120977486,-9.319264577807576,-4.65467328277653,3.8500071890544283,1.4763135041980973,-2.677412172603271,-2.1537898348460844,GLY50,TRAIN
GLY50_M6R4_O1_1212,-7.8378312007843896,7.045478182602195,3.0316969281721278,3.4931671390668146,2.966072998663455,4.2446406161825365,-2.829273626242601,GLY50,TRAIN
GLY50_M7R0_O1_1212,10.089195171889312,-3.97495143839147,-3.4233047613078886,-5.254746607298322,1.1253969823877918,3.285884565915788,-2.0893254170590896,GLY50,TRAIN
GLY50_M7R1_O1_1212,-8.797285698272711,-6.769516146420729,-0.9278717492910401,-5.241160292510916,-3.2526229646031375,1.1941817873003646,-2.1299397572670182,GLY50,TRAIN
GLY50_M7R4_O1_1212,3.5442029948499987,10.395697773126095,-5.116222423483388,0.11356156098031148,-4.006228178675955,-2.9379492971335446,-2.3554198125627828,GLY50,TRAIN
GLY50_M7R5_O1_1212,-0.6047832557589122,-11.062705011757213,4.185785071808451,4.8866890476131095,-1.2081428407711676,1.0334365562593861,-1.8919336474106045,GLY50,TRAIN
GLY50_M8R0_O1_1212,-0.1728963142125681,10.407109675081545,-4.962196851770018,-1.2037856348093505,-4.50318456624977,2.4724615320794054,-2.5070702925355723,GLY50,TRAIN
GLY50_M8R1_O1_1212,9.296250492803415,-5.006235720370532,-5.326927573868071,-4.141979286100437,1.632135031363659,2.0510753612795587,-2.3154470362378543,GLY50,TRAIN
GLY50_M8R3_O1_1212,10.24524523337614,-0.7545206555674575,2.493294342207611,-4.9906328575856564,1.556048671774886,4.338093356307212,-2.439671346917698,GLY50,TRAIN
GLY50_M8R4_O1_1212,-10.440459701880824,1.1430453385932187,-1.2891159924564992,1.4224798451382445,4.100565018729734,-5.053865969989951,-2.8058729939418003,GLY50,TRAIN
GLY50_M9R0_O1_1212,-5.928698653282765,8.942754519793072,1.3822273525219324,1.2576987629505645,0.02499140753592075,6.632185001015236,-2.6936773860409193,GLY50,TRAIN
GLY50_M9R1_O1_1212,9.191222226789804,-5.730171375969494,-6.087146832296987,-3.21440446453951,1.5332459741214721,1.1968299232097597,-2.222097827721901,GLY50,TRAIN
GLY50_M9R2_O1_1212,-7.410249269029858,7.710614545501289,2.845279535626756,2.888716718970471,2.084137941792619,5.185373849844005,-2.7795560523935414,GLY50,TRAIN
GLY50_M9R3_O1_1212,-3.9084917962445327,9.860629345232397,-1.115759295066382,-0.2656986116297288,-2.0474840301668777,6.60269069751995,-2.5672344577570976,GLY50,TRAIN
GLY50_M9R4_O1_1212,-8.137461608021807,6.932662439061584,3.2256925921681647,3.6231873646353563,3.1126524057614984,3.730727682205615,-2.8067687601216793,GLY50,TRAIN
GLY50_M9R5_O1_1212,4.132487099762937,-10.401507198367577,-1.333206006169149,6.007773802763386,0.8377603770648863,-2.512999430830661,-2.024499647371621,GLY50,TRAIN
GLY60_M10R0_O1_1212,11.711659538891961,4.104644064874029,5.3750306026076595,1.5011521876567546,0.7018894220849496,0.660438515601951,-1.8218507931879064,GLY60,TRAIN
GLY60_M10R1_O1_1212,5.198772757388551,-11.434239639177196,-1.3318478373665217,3.6680091977608282,1.3625744373790405,-3.544243326738626,-1.5892826191326659,GLY60,TRAIN
GLY60_M10R3_O1_1212,-12.082298980356882,-1.619147992298566,-3.8454666045254124,-0.21592948194016218,0.6089951297105276,-4.028757384693377,-1.9705026067809535,GLY60,TRAIN
GLY60_M10R4_O1_1212,-7.770616443568036,-9.613365314183044,1.2012116451448527,-2.648715764358163,-1.9583853913127651,4.033513450271793,-1.5714432632336586,GLY60,TRAIN
GLY60_M10R5_O1_1212,-6.732506854120366,10.172830200837426,2.209825409344789,0.11238902326932024,-0.6303646165399843,5.056673025830877,-2.1488149197967665,GLY60,TRAIN
GLY60_M11R0_O1_1212,12.124776812279142,1.3059527233467627,4.415918947963288,-1.545089091489616,0.16114862658994478,3.4929113032611094,-1.7473151186608022,GLY60,TRAIN
GLY60_M11R1_O1_1212,-3.0832495945696863,-11.856246691305142,4.426688047178073,1.9174839638518055,-0.3036578834126628,2.486390311962243,-1.537524904876219,GLY60,TRAIN
GLY60_M11R3_O1_1212,-7.8030468560774615,-9.433892715251837,1.1537699441580471,-2.8728605150530466,-2.2443115588813245,3.8972418642313795,-1.6454865276428299,GLY60,TRAIN
GLY60_M11R4_O1_1212,-7.984799682165226,9.156341958132145,3.323290554019375,1.4912831797242816,0.36106863231471287,4.231877057489185,-2.178151434255724,GLY60,TRAIN
GLY60_M11R5_O1_1212,11.58921386738133,4.488352708451092,5.384946560766201,1.7155629313060519,0.818232352746645,0.20214117515837118,-1.9041316002246627,GLY60,TRAIN
GLY60_M12R0_O1_1212,8.840424427333573,8.91767569867141,0.36773126723780436,3.1891382426571404,0.18114998654884332,-4.712529042687843,-2.0191543585439473,GLY60,TRAIN
GLY60_M12R1_O1_1212,7.2640087891277085,-10.189059392557304,-3.7351005532655175,1.6207652962755585,0.8951297368705913,-3.599151221660798,-1.4667366267047288,GLY60,TRAIN
GLY60_M12R2_O1_1212,-12.019272036790005,1.4744835533119731,-1.2983923373225288,2.671927308571205,2.199347262726299,-4.386782699977465,-2.1292079523669734,GLY60,TRAIN
GLY60_M12R3_O1_1212,-11.91553204224748,2.2403367809603862,-0.48605407805686,3.3130443161769594,2.2651942488417025,-3.990572835344837,-2.1539294831748057,GLY60,TRAIN
GLY60_M12R4_O1_1212,-11.961392538956122,1.0405849282648907,-1.6801985711852574,2.33248423536536,2.09864274720822,-4.456801329941475,-2.1354453378905034,GLY60,TRAIN
GLY60_M12R5_O1_1212,7.337462679311753,10.103073968498057,-1.87845611585141,2.2038782551134033,-0.6139227008988868,-4.892394108539153,-2.110012760769124,GLY60,TRAIN
GLY60_M13R1_O1_1212,-3.4266769018728716,11.787749418567444,-1.3963046614279904,-2.2914172303941536,-2.3569482520122023,4.405090483440861,-2.0699491218723485,GLY60,TRAIN
GLY60_M13R2_O1_1212,12.011464184764613,-2.815261573665547,-0.6535729416407667,-4.424019023458597,-0.8023207004202634,3.8701844465190365,-1.495193567105493,GLY60,TRAIN
GLY60_M13R3_O1_1212,6.808216269531135,-10.619989443231628,-3.2063280777856056,2.2069289277664104,1.0435470940690188,-3.759267659422028,-1.4405968003180107,GLY60,TRAIN
GLY60_M13R4_O1_1212,-12.02855453661559,-2.2030007574643333,-4.121545551823152,-0.7925919810792323,0.26617265389950423,-3.6004751061118956,-1.8963889294627752,GLY60,TRAIN
GLY60_M13R5_O1_1212,4.90276809827952,-11.582460862310981,-0.9074096998230773,3.798867293773364,1.4225948949527363,-3.5719935447418516,-1.4821237776463057,GLY60,TRAIN
GLY60_M14R0_O1_1212,12.27047616861113,1.114152594891736,4.203555057114708,-1.5103984613653352,-0.012920543228812075,3.629919178864157,-1.6260968307307293,GLY60,TRAIN
GLY60_M14R1_O1_1212,-7.898165579106452,9.337040541343985,3.433794355813391,1.2643940374495872,0.13940183313899576,4.337667122522615,-2.0231201081474137,GLY60,TRAIN
GLY60_M14R2_O1_1212,-11.896588736214868,-2.895340902578493,-4.295084456140147,-1.5507004737407173,-0.16467775691756886,-3.1514441872894996,-1.8764930689812829,GLY60,TRAIN
GLY60_M14R3_O1_1212,7.47316292330267,-10.14954449834472,-3.9121527692174825,1.4325469476659105,0.8207995615598225,-3.6095694832732277,-1.4031612783071887,GLY60,TRAIN
GLY60_M14R4_O1_1212,-10.024318422980633,7.058656825636475,3.812020277297554,3.6646713364136456,1.776320300085228,1.205608159087323,-2.13691850387392,GLY60,TRAIN
GLY60_M15R0_O1_1212,-11.794591270557923,2.7516443581465717,0.0634315470852586,3.723477546778804,2.385520907641835,-3.613325944260737,-2.1232397829501304,GLY60,TRAIN
GLY60_M15R1_O1_1212,3.2418425831662017,-12.037293637978532,0.9520214615086751,4.536424906902843,1.3852849838591907,-2.688019535144737,-1.5309449856366564,GLY60,TRAIN
GLY60_M15R3_O1_1212,-11.47750377516736,3.9102092722467092,1.2962885869699285,4.156519666409117,2.6803595894012484,-2.774009540938072,-2.2343431597951406,GLY60,TRAIN
GLY60_M15R4_O1_1212,-10.417876440573828,6.205992214996119,3.3342960629546123,4.0743522992528485,2.300736161378449,0.025975316768113127,-2.1814882200233137,GLY60,TRAIN
GLY60_M15R5_O1_1212,-11.680002668113534,-3.6889838367970813,-4.365300090640236,-2.29431942486346,-0.5961551525496441,-2.3484907781884052,-1.8806431271120008,GLY60,TRAIN
GLY60_M16R0_O1_1312,-12.079129726419541,0.9461421328081819,-1.8131578042523544,2.3525726931371325,2.0793716972725766,-4.613474775387561,-2.0746959408630365,GLY60,TRAIN
GLY60_M16R1_O1_1312,2.483060718375389,12.042912155663414,-4.950395441298469,-1.3645609992486931,-2.5253466616826374,-1.394421112130779,-2.074795248884405,GLY60,TRAIN
GLY60_M16R2_O1_1312,-10.860011433931543,-5.97505226402631,-3.5354888641538778,-3.83325238779966,-1.7188090712157207,0.2507680844931232,-1.6932009641451051,GLY60,TRAIN
GLY60_M16R3_O1_1312,-1.331936084133853,12.051017503703505,-3.4065200621542515,-2.51624181948939,-2.8106407124792825,2.695291925297617,-2.04190233435597,GLY60,TRAIN
GLY60_M16R4_O1_1312,12.306020764671018,1.1564814412455204,4.204518777537262,-1.5965282004021955,0.0367791824410759,3.6669206370220087,-1.7015097021933747,GLY60,TRAIN
GLY60_M16R5_O1_1312,7.789886683687688,9.86485463041279,-1.3616794438962299,2.4980369529164306,-0.2660771857514752,-4.849615723235824,-2.03051012980969,GLY60,TRAIN
GLY60_M17R2_O1_1312,11.892474905854758,-2.9766081204518846,-0.8783014666772756,-4.5997167475037335,-0.49269218073631704,3.847210834046416,-1.6785731605409657,GLY60,TRAIN
GLY60_M17R3_O1_1312,1.5101029025140222,12.098855041463374,-4.8911615143872655,-1.853807835571748,-2.8185465059557306,-0.3634182129781797,-2.0025019191548488,GLY60,TRAIN
GLY60_M17R4_O1_1312,12.191226291792265,1.2951644178450745,4.470390247370567,-1.5868698346357948,0.1338807160193026,3.4942349484809383,-1.7648333622100238,GLY60,TRAIN
GLY60_M18R0_O1_1312,-8.655787643961837,-8.767570727340004,0.040423974787726,-3.5478198687412723,-2.2962979574997604,3.425957706616701,-1.6007422172267602,GLY60,TRAIN
GLY60_M18R2_O1_1312,0.22053613600995195,12.234637769216,-4.364502320706536,-2.4647285395270155,-2.759345760716637,1.0549986736453452,-1.937871726709697,GLY60,TRAIN
GLY60_M18R3_O1_1312,0.41643130307911,-12.322734783744236,3.4642411084018976,4.329365265746188,0.8348306271276926,-0.4293134365190867,-1.4618437125684762,GLY60,TRAIN
GLY60_M18R4_O1_1312,7.049836146956976,10.308682280431375,-2.3135963491902647,2.0776558864896555,-0.7282129548396898,-4.914667487544761,-1.9953670751769943,GLY60,TRAIN
GLY60_M18R5_O1_1312,-12.007253251112484,-2.0274809190939553,-3.994670250202624,-0.7158153375112628,0.5105359664435088,-3.8660309310859837,-1.9799052295766182,GLY60,TRAIN
GLY60_M19R0_O1_1312,-6.6036200235538836,10.309638097801004,2.1585163106841123,-0.1179846304272165,-0.8066768915888703,5.179464633402733,-2.0974887908320325,GLY60,TRAIN
GLY60_M19R1_O1_1312,10.041542831971292,-7.445314795626688,-5.163935196760136,-2.603498425689605,-0.09107281263322324,-0.6749787651085994,-1.5268375078893763,GLY60,TRAIN
GLY60_M19R2_O1_1312,12.07512520861046,-1.661837835314713,0.8466796253784792,-4.089238292501824,-0.4379049804596512,4.284756524806033,-1.6349130202704578,GLY60,TRAIN
GLY60_M19R3_O1_1312,-8.794316391653586,8.51568546849015,3.785540241006429,2.3154625110711975,0.8975685302685359,3.2642571270448544,-2.1610781346702885,GLY60,TRAIN
GLY60_M19R4_O1_1312,-2.2986651902037827,-12.045701374410807,4.477552229716674,2.630969628807373,-0.15238827452168496,1.9045623105924405,-1.5877395975272572,GLY60,TRAIN
GLY60_M19R5_O1_1312,-2.8545354134094034,11.910468898460524,-2.03938197941535,-2.464689606681186,-2.538021299236346,4.018763849721772,-2.0683641734395914,GLY60,TRAIN
GLY60_M1R0_O1_1212,8.001582437017333,-9.8329448465589,-4.2910310240786576,0.7929998217141024,0.7272498123764305,-3.1773885066989886,-1.5984052315240291,GLY60,TRAIN
GLY60_M1R1_O1_1212,4.340644460710024,11.59662841948908,-4.455469453197592,-0.1540246515176106,-1.7784554469298621,-3.1553733778112174,-2.048663633595882,GLY60,TRAIN
